epoch,hidden_channels,out_channels,num_layers,num_epoch,patience,lr,weight_decay,conv_type,eps,gamma,step_size,aggr,end,num_head,dropout,p,factor,eta_min,T_max,lr_scheduler,optimizer,type_model,scaler,dim_reduction,pca_threshold,train_loss,train_acc,train_f1,train_balanced_acc,val_loss,val_acc,val_precision,val_recall,val_f1,val_balanced_acc
862,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0364, grad_fn=<NllLossBackward0>)",0.9896741356110688,0.9942311777875832,0.9940036525433468,tensor(0.1958),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
863,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0364, grad_fn=<NllLossBackward0>)",0.9896741356110688,0.9942311777875832,0.9940036525433468,tensor(0.1957),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
864,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0364, grad_fn=<NllLossBackward0>)",0.9896741356110688,0.9942311777875832,0.9940036525433468,tensor(0.1958),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
865,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0364, grad_fn=<NllLossBackward0>)",0.9896741356110688,0.9942311777875832,0.9940036525433468,tensor(0.1958),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
866,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0364, grad_fn=<NllLossBackward0>)",0.9896741356110688,0.9942311777875832,0.9940036525433468,tensor(0.1958),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
867,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0364, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1958),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
868,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0364, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1958),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
869,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0363, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1959),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
870,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0363, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1958),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
871,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0363, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1959),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
872,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0363, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1959),0.968845985081176,0.9874538745387452,0.9778319123020708,0.9826193390452876,0.9326245654225584
873,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0363, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1959),0.968845985081176,0.987693822298794,0.9775883069427528,0.982615083251714,0.9336065155022816
874,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0363, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1960),0.968845985081176,0.987693822298794,0.9775883069427528,0.982615083251714,0.9336065155022816
875,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0363, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1959),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
876,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0362, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1960),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
877,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0362, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1961),0.968845985081176,0.987693822298794,0.9775883069427528,0.982615083251714,0.9336065155022816
878,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0362, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1960),0.968845985081176,0.987693822298794,0.9775883069427528,0.982615083251714,0.9336065155022816
879,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0362, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1961),0.968845985081176,0.987693822298794,0.9775883069427528,0.982615083251714,0.9336065155022816
880,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0362, grad_fn=<NllLossBackward0>)",0.9896741356110688,0.9942311777875832,0.9940036525433468,tensor(0.1960),0.9690653795524352,0.9876968503937008,0.9778319123020708,0.9827396254131472,0.9337283181819404
881,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0362, grad_fn=<NllLossBackward0>)",0.9896741356110688,0.9942311777875832,0.9940036525433468,tensor(0.1959),0.968845985081176,0.987693822298794,0.9775883069427528,0.982615083251714,0.9336065155022816
882,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0362, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1961),0.968845985081176,0.987693822298794,0.9775883069427528,0.982615083251714,0.9336065155022816
883,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0361, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1961),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
884,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0361, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1961),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
885,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0361, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1962),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
886,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0361, grad_fn=<NllLossBackward0>)",0.989732639092026,0.9942640498096188,0.9940361517308672,tensor(0.1961),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
887,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0361, grad_fn=<NllLossBackward0>)",0.9897033873515474,0.9942476140671984,0.994019902137107,tensor(0.1961),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
888,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0361, grad_fn=<NllLossBackward0>)",0.9897618908325044,0.9942804850148708,0.9940524013246274,tensor(0.1962),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
889,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0361, grad_fn=<NllLossBackward0>)",0.9897911425729832,0.9942969196829806,0.9940686509183876,tensor(0.1961),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
890,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0360, grad_fn=<NllLossBackward0>)",0.9897618908325044,0.9942804850148708,0.9940524013246274,tensor(0.1961),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
891,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0360, grad_fn=<NllLossBackward0>)",0.9897618908325044,0.9942804850148708,0.9940524013246274,tensor(0.1961),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
892,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0360, grad_fn=<NllLossBackward0>)",0.9897618908325044,0.9942804850148708,0.9940524013246274,tensor(0.1962),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
893,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0360, grad_fn=<NllLossBackward0>)",0.9897618908325044,0.9942804850148708,0.9940524013246274,tensor(0.1962),0.9686265906099166,0.9876907927129492,0.9773447015834348,0.9824905105914044,0.9334847128226224
894,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0360, grad_fn=<NllLossBackward0>)",0.9897618908325044,0.9942804850148708,0.9940524013246274,tensor(0.1962),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
895,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0360, grad_fn=<NllLossBackward0>)",0.9898496460539402,0.9943297874078796,0.9941011501059078,tensor(0.1962),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
896,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0360, grad_fn=<NllLossBackward0>)",0.9898203943134616,0.9943133538139748,0.9940849005121476,tensor(0.1963),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
897,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0359, grad_fn=<NllLossBackward0>)",0.9898203943134616,0.9943133538139748,0.9940849005121476,tensor(0.1962),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
898,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0359, grad_fn=<NllLossBackward0>)",0.9897618908325044,0.9942804850148708,0.9940524013246274,tensor(0.1962),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
899,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0359, grad_fn=<NllLossBackward0>)",0.9898203943134616,0.9943133538139748,0.9940849005121476,tensor(0.1962),0.9684071961386572,0.9876877616350652,0.9771010962241168,0.982365907421014,0.9333629101429636
900,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0359, grad_fn=<NllLossBackward0>)",0.9898203943134616,0.9943133538139748,0.9940849005121476,tensor(0.1962),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
901,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0359, grad_fn=<NllLossBackward0>)",0.9898203943134616,0.9943133538139748,0.9940849005121476,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
902,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0359, grad_fn=<NllLossBackward0>)",0.9898203943134616,0.9943133538139748,0.9940849005121476,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
903,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0359, grad_fn=<NllLossBackward0>)",0.9898496460539402,0.9943297874078796,0.9941011501059078,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
904,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9898496460539402,0.9943297874078796,0.9941011501059078,tensor(0.1962),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
905,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9898788977944188,0.9943462204647212,0.994117399699668,tensor(0.1962),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
906,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9898788977944188,0.9943462204647212,0.994117399699668,tensor(0.1962),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
907,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9898788977944188,0.9943462204647212,0.994117399699668,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
908,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9898788977944188,0.9943462204647212,0.994117399699668,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
909,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362468748468,0.9942637697230872,tensor(0.1962),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
910,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9898788977944188,0.9943462204647212,0.994117399699668,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
911,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0358, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362652984526,0.994133649293428,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
912,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0357, grad_fn=<NllLossBackward0>)",0.989937401275376,0.9943789012712834,0.9942800193168472,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
913,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0357, grad_fn=<NllLossBackward0>)",0.989937401275376,0.9943789012712834,0.9942800193168472,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
914,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0357, grad_fn=<NllLossBackward0>)",0.989937401275376,0.9943789012712834,0.9942800193168472,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
915,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0357, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362468748468,0.9942637697230872,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
916,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0357, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362468748468,0.9942637697230872,tensor(0.1963),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
917,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0357, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362468748468,0.9942637697230872,tensor(0.1963),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
918,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0357, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362468748468,0.9942637697230872,tensor(0.1962),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
919,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0356, grad_fn=<NllLossBackward0>)",0.9899666530158544,0.9943953332570794,0.9942962689106074,tensor(0.1964),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
920,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0356, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362468748468,0.9942637697230872,tensor(0.1963),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
921,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0356, grad_fn=<NllLossBackward0>)",0.989937401275376,0.9943789012712834,0.9942800193168472,tensor(0.1963),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
922,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0356, grad_fn=<NllLossBackward0>)",0.989937401275376,0.9943789012712834,0.9942800193168472,tensor(0.1964),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
923,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0356, grad_fn=<NllLossBackward0>)",0.989937401275376,0.9943789012712834,0.9942800193168472,tensor(0.1964),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
924,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0356, grad_fn=<NllLossBackward0>)",0.9899081495348974,0.994362468748468,0.9942637697230872,tensor(0.1964),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
925,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0356, grad_fn=<NllLossBackward0>)",0.989995904756333,0.9944117647058824,0.9943125185043676,tensor(0.1964),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
926,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0355, grad_fn=<NllLossBackward0>)",0.989937401275376,0.9943789012712834,0.9942800193168472,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
927,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0355, grad_fn=<NllLossBackward0>)",0.9899666530158544,0.9943953332570794,0.9942962689106074,tensor(0.1964),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
928,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0355, grad_fn=<NllLossBackward0>)",0.989995904756333,0.9944117647058824,0.9943125185043676,tensor(0.1964),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
929,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0355, grad_fn=<NllLossBackward0>)",0.9899666530158544,0.9943953332570794,0.9942962689106074,tensor(0.1963),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
930,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0355, grad_fn=<NllLossBackward0>)",0.989995904756333,0.9944117647058824,0.9943125185043676,tensor(0.1964),0.9684071961386572,0.98744769874477,0.9773447015834348,0.9823702252693438,0.9323809600632406
931,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0355, grad_fn=<NllLossBackward0>)",0.9900251564968116,0.9944281956177188,0.9943287680981278,tensor(0.1965),0.9686265906099166,0.9874507874015748,0.9775883069427528,0.9824947974048232,0.9325027627428996
