epoch,hidden_channels,out_channels,num_layers,num_epoch,patience,lr,weight_decay,conv_type,eps,gamma,step_size,aggr,end,num_head,dropout,p,factor,eta_min,T_max,lr_scheduler,optimizer,type_model,scaler,dim_reduction,pca_threshold,train_loss,train_acc,train_f1,train_balanced_acc,val_loss,val_acc,val_precision,val_recall,val_f1,val_balanced_acc
739,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9975721055402796,0.9986494622256212,0.9986512837179072,tensor(0.2602),0.9725756910925843,0.986077186126038,0.9834348355663824,0.9847542383217466,0.928803510498423
740,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9975721055402796,0.9986494622256212,0.9986512837179072,tensor(0.2602),0.9725756910925843,0.986077186126038,0.9834348355663824,0.9847542383217466,0.928803510498423
741,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976013572807582,0.998665755475284,0.9986675333116672,tensor(0.2602),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
742,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2602),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
743,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2602),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
744,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2603),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
745,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2603),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
746,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2603),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
747,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2603),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
748,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2604),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
749,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0130, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2603),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
750,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2604),0.9730144800351032,0.986083984375,0.9839220462850182,0.9850018290452384,0.9290471158577408
751,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2605),0.9727950855638438,0.985843299975592,0.9839220462850182,0.9848817361619118,0.927943363098359
752,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2605),0.9727950855638438,0.985843299975592,0.9839220462850182,0.9848817361619118,0.927943363098359
753,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2605),0.9727950855638438,0.985843299975592,0.9839220462850182,0.9848817361619118,0.927943363098359
754,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2606),0.9727950855638438,0.985843299975592,0.9839220462850182,0.9848817361619118,0.927943363098359
755,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2605),0.9727950855638438,0.985843299975592,0.9839220462850182,0.9848817361619118,0.927943363098359
756,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976306090212368,0.9986820481947316,0.9986837829054274,tensor(0.2605),0.9727950855638438,0.985843299975592,0.9839220462850182,0.9848817361619118,0.927943363098359
757,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2605),0.9727950855638438,0.985843299975592,0.9839220462850182,0.9848817361619118,0.927943363098359
758,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2605),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
759,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2605),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
760,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2606),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
761,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
762,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2605),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
763,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0129, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2606),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
764,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2606),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
765,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
766,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
767,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2606),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
768,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976891125021938,0.9987146320430842,0.9987162820929476,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
769,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976891125021938,0.9987146320430842,0.9987162820929476,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
770,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976891125021938,0.9987146320430842,0.9987162820929476,tensor(0.2606),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
771,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976598607617152,0.9986983403839896,0.9987000324991876,tensor(0.2606),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
772,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976891125021938,0.9987146320430842,0.9987162820929476,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
773,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976891125021938,0.9987146320430842,0.9987162820929476,tensor(0.2606),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
774,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9976891125021938,0.9987146320430842,0.9987162820929476,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
775,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
776,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
777,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2608),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
778,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0128, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2608),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
779,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2609),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
780,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2607),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
781,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2609),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
782,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2608),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
783,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2608),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
784,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
785,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
786,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2609),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
787,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
788,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2611),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
789,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
790,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
791,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2611),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
792,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
793,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0127, grad_fn=<NllLossBackward0>)",0.9977183642426724,0.9987309231720412,0.9987325316867078,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
794,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2611),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
795,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2609),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
796,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
797,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
798,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
799,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
800,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2611),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
801,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9723562966213252,0.9855992189406884,0.9836784409257004,0.9846378931967812,0.926717807659318
802,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9723562966213252,0.9855992189406884,0.9836784409257004,0.9846378931967812,0.926717807659318
803,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2611),0.9723562966213252,0.9855992189406884,0.9836784409257004,0.9846378931967812,0.926717807659318
804,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2611),0.9723562966213252,0.9855992189406884,0.9836784409257004,0.9846378931967812,0.926717807659318
805,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9723562966213252,0.9855992189406884,0.9836784409257004,0.9846378931967812,0.926717807659318
806,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2612),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
807,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2610),0.9723562966213252,0.9855992189406884,0.9836784409257004,0.9846378931967812,0.926717807659318
808,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0126, grad_fn=<NllLossBackward0>)",0.997747615983151,0.9987472137708866,0.998748781280468,tensor(0.2612),0.9725756910925843,0.9856027330405076,0.9839220462850182,0.98476167255882,0.9268396103389772
